,Run #,Fold #,Class,Accuracy,Precision,Recall,F1 Score
4,5,2,Scanner,0.45481658,1.0,0.45481658,0.62525624
5,5,2,Brute force,0.9844961,0.9436982,0.9844961,0.9636656
6,5,2,Generic,0.98717564,0.9990945,0.98717564,0.9930993
7,5,2,Exploit,0.52341187,0.78734857,0.52341187,0.6288068
8,5,2,Infection,0.91979724,0.987516,0.91979724,0.95245445
0,5,3,Botnet,0.9537727,0.40322784,0.9537727,0.56682026
1,5,3,DoS,0.14937389,0.83919597,0.14937389,0.25360668
2,5,3,MITM,0.99970174,0.9629417,0.99970174,0.9809775
3,5,3,Normal,0.7143709,0.67569095,0.7143709,0.6944928
4,5,3,Scanner,0.4351327,1.0,0.4351327,0.60640067
5,5,3,Brute force,0.96808827,0.9499561,0.96808827,0.9589365
6,5,3,Generic,0.98389983,1.0,0.98389983,0.9918846
7,5,3,Exploit,0.6236206,0.6581681,0.6236206,0.6404288
8,5,3,Infection,0.92903996,0.9520318,0.92903996,0.94039536
0,5,4,Botnet,0.9498956,0.41471353,0.9498956,0.57735884
1,5,4,DoS,0.1738223,0.9095164,0.1738223,0.2918648
2,5,4,MITM,0.99940354,0.9698987,0.99940354,0.98443013
3,5,4,Normal,0.5093946,0.8914405,0.5093946,0.64832044
4,5,4,Scanner,0.45378652,0.9218655,0.45378652,0.6081918
5,5,4,Brute force,0.9910528,0.9690872,0.9910528,0.9799469
6,5,4,Generic,0.9910554,0.99969923,0.9910554,0.9953586
7,5,4,Exploit,0.9251417,0.62414485,0.9251417,0.7454043
8,5,4,Infection,0.8974053,0.9665917,0.8974053,0.93071455
0,5,5,Botnet,0.97077245,0.41417482,0.97077245,0.58062786
1,5,5,DoS,0.16492693,0.89193547,0.16492693,0.27837905
2,5,5,MITM,0.9988074,0.9724238,0.9988074,0.985439
3,5,5,Normal,0.642708,0.7601411,0.642708,0.69650936
4,5,5,Scanner,0.431127,0.99792963,0.431127,0.6021237
5,5,5,Brute force,0.9901581,0.9386486,0.9901581,0.9637155
6,5,5,Generic,0.9874739,0.9993963,0.9874739,0.9933993
7,5,5,Exploit,0.7832439,0.66321635,0.7832439,0.71825016
8,5,5,Infection,0.9176856,0.9734261,0.9176856,0.9447344
