Index,Feature,Botnet,DoS,MITM,Normal,Scanner,Brute force,Generic,Exploit,Infection
46,SYN Flag Cnt,0.0005212688730497474,0.0004370239947571176,0.0003589173554171789,0.0005058900892105167,0.00044901141273486075,0.0005258785660924381,0.0004300641402337802,0.00041522087778200203,0.0004229202006817349
47,RST Flag Cnt,7.498334529571463e-05,7.093618262657802e-05,0.00010707481340737203,0.000754488276206358,0.00025021498200996896,8.956060455419338e-05,7.789592440192465e-05,6.984311577368185e-05,0.0003128366810696382
48,PSH Flag Cnt,0.00018433596906578317,0.00015129900256459407,0.00017025423395405513,0.0003369544363433826,0.0001232883077371464,0.00015008028150696246,0.0001768845108338207,0.00014059715371947878,0.00019968727103331275
49,ACK Flag Cnt,0.0004069263741006326,0.0002455127113872253,0.0005608200282259853,0.0009723474424709729,0.0004200340884504087,0.000325747205445597,0.00034196604896458003,0.0004008148578097473,0.0004005387187283175
50,URG Flag Cnt,1.3283644797031638e-05,8.879137625240218e-06,6.58585005052651e-06,1.177696334596779e-05,4.3002619407327085e-05,2.7875284817134295e-06,5.803615603993724e-06,3.7119624325404114e-05,5.699298864750092e-06
51,CWE Flag Count,5.655056632046276e-07,0.0,1.4558808574697145e-07,6.761346723780864e-08,1.79678464054531e-07,4.7310280332466296e-08,1.4646140181058502e-07,1.831965082601528e-08,4.2608760132780935e-08
52,ECE Flag Cnt,2.361984856586268e-06,9.028286688186427e-06,2.5440587945665568e-06,4.114843189151232e-06,4.354691729766732e-06,7.655683923678443e-06,3.039368121445985e-06,3.3688642717972322e-06,3.227105191014385e-06
53,Down/Up Ratio,0.0005657443225664517,0.0004136309488441496,0.0007483888314326129,0.0006951964732397246,0.00037876605178999097,0.0007738015491182157,0.0005211090765658229,0.0006383454025090933,0.00039486363848721835
54,Pkt Size Avg,0.025874830391667242,0.02533616410500476,0.026410409315040056,0.03330038272012178,0.01854639027379517,0.019902923132915588,0.02571050320446936,0.014912709573506915,0.02776104891883751
55,Fwd Seg Size Avg,0.011932564777886597,0.007275930477279119,0.010953229944685937,0.009549350279944352,0.005557862818086704,0.006804829206446388,0.005178981774672659,0.005862172028023302,0.007956015636177904
56,Bwd Seg Size Avg,0.02054798949649564,0.02473161845279448,0.019921689397529873,0.03501355004164504,0.013706370640133664,0.021810481879137405,0.022732436151158116,0.013769853862674684,0.022924758884239786
57,Fwd Byts/b Avg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Fwd Pkts/b Avg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,Fwd Blk Rate Avg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Bwd Byts/b Avg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Bwd Pkts/b Avg,2.1082134544458795e-05,1.571083307928172e-05,1.673388003179746e-05,5.291988743407891e-05,1.807678890667588e-05,1.4681465321685386e-05,2.311344080481004e-05,2.2298344277946597e-05,3.799626635688695e-05
62,Bwd Blk Rate Avg,0.020046760086851086,0.023699808484431054,0.034006216472888116,0.08831628452763493,0.021583594313258826,0.017194565049934763,0.036720470129243864,0.03193721735202304,0.02052037735353485
63,Subflow Fwd Pkts,0.0003004867968073186,0.00015209041869451416,0.0002770970440735398,0.0003191651564934268,0.00017214784815685496,0.0003596226999441095,0.00020653681326867772,0.00017595042972683189,0.00019268641584973257
64,Subflow Fwd Byts,0.023553379411083576,0.013443437689782742,0.021119242182578102,0.015726310661894966,0.007032208079427185,0.011659469625938942,0.006624972793823403,0.006921585212196319,0.013316622079215485
65,Subflow Bwd Pkts,0.00023413240318602657,0.00017578740417484035,0.00018193435294378344,0.000263173240071505,0.00015919079547110432,0.00024278202670317928,0.0001891169880680823,0.00017606009387178582,0.00017797741691479057
66,Subflow Bwd Byts,0.037041984320108114,0.029133525977786533,0.026250015281169527,0.05353864953940814,0.02097437821938517,0.031217627423375388,0.04562764929996137,0.022011817929212953,0.040193960684853244
67,Init Fwd Win Byts,1.7554237861396043,1.2761747635237644,1.2947184556504925,2.1209178913927262,1.9858557414160303,1.947963954051616,1.612365167726739,1.3032674674421079,1.6947466246372442
68,Init Bwd Win Byts,0.1995868849523133,0.17958596528108034,0.16468337038890896,0.2201519436632678,0.18203630471455412,0.1365346202167516,0.13348888620377156,0.14216307944855458,0.11183516967133078
69,Fwd Act Data Pkts,0.00036343255841121377,0.0005340691151856939,0.0010549126235100755,0.0011794191591918504,0.00027034229971799534,0.0009237064780646996,0.0005365692559244057,0.00044743435667348217,0.0003362123041029394
70,Fwd Seg Size Min,0.006259916606697016,0.003491282322393629,0.008021216956553386,0.0049203669966232984,0.0037029964393557255,0.005450083302984923,0.005936746218318645,0.0043866580811343005,0.0033488338583045167
71,Active Mean,0.009504151726371366,0.010900628103954105,0.017402180407104114,0.012629655931645478,0.07065334342885077,0.011186014557933152,0.06378818121403688,0.008134877327037344,0.00639614361622051
72,Active Std,0.007382269030640055,0.009486056013309612,0.007324467354053484,0.0031225326008857456,0.006790567218634457,0.018251198285878005,0.0066367562669651685,0.004915578686548359,0.001669060977619127
73,Active Max,0.021196820350184085,0.029983638041108217,0.032425488943861824,0.013936639279417332,0.09881302205959588,0.03512770801461298,0.04220503677576316,0.011341213707102001,0.008154847551547054
74,Active Min,0.006755708635239692,0.008945551223524376,0.011748563814904352,0.00980976670525015,0.06465749941080133,0.00795196140077411,0.026565489465848035,0.005961822247051801,0.0040472429163381715
75,Idle Std,8.750742130306815,5.923562171123436,7.980623983571708,7.58781936900597,4.037352985695911,5.762682393913991,5.37703293529156,5.696526123221478,5.244208386949298
