,Run #,Fold #,Class,Accuracy,Precision,Recall,F1 Score
3,4,5,Normal,0.6776022,0.81113887,0.6776022,0.73838156
4,4,5,Scanner,0.98717946,0.99879336,0.98717946,0.99295247
5,4,5,Brute force,0.9847897,0.9624016,0.9847897,0.973467
6,4,5,Generic,0.9955264,0.99641794,0.9955264,0.995972
7,4,5,Exploit,0.826774,0.7225117,0.826774,0.7711346
8,4,5,Infection,0.95675516,0.92529565,0.95675516,0.9407625
0,5,1,Botnet,0.9710793,0.98726887,0.9710793,0.97910714
1,5,1,DoS,0.96838653,0.990543,0.96838653,0.9793395
2,5,1,MITM,0.9994037,0.9715942,0.9994037,0.98530275
3,5,1,Normal,0.6847599,0.78900343,0.6847599,0.73319495
4,5,1,Scanner,0.9898598,0.9984958,0.9898598,0.99415904
5,5,1,Brute force,0.98121643,0.9690813,0.98121643,0.9751111
6,5,1,Generic,0.9952282,0.9961194,0.9952282,0.9956736
7,5,1,Exploit,0.80500895,0.7271748,0.80500895,0.7641149
8,5,1,Infection,0.9576499,0.92776656,0.9576499,0.9424714
0,5,2,Botnet,0.9752534,0.99091184,0.9752534,0.98302025
1,5,2,DoS,0.9624217,0.99078906,0.9624217,0.97639936
2,5,2,MITM,0.9970176,0.97634345,0.9970176,0.98657227
3,5,2,Normal,0.67859274,0.82463765,0.67859274,0.74452084
4,5,2,Scanner,0.991351,0.998498,0.991351,0.9949117
5,5,2,Brute force,0.98389983,0.96745825,0.98389983,0.9756098
6,5,2,Generic,0.9952282,0.9952282,0.9952282,0.9952282
7,5,2,Exploit,0.83865196,0.72812015,0.83865196,0.7794872
8,5,2,Infection,0.96094215,0.9250861,0.96094215,0.94267327
0,5,3,Botnet,0.98180735,0.99396133,0.98180735,0.987847
1,5,3,DoS,0.98986286,0.97532314,0.98986286,0.98253924
2,5,3,MITM,0.99821055,0.97580177,0.99821055,0.98687893
3,5,3,Normal,0.77221227,0.7703748,0.77221227,0.77129245
4,5,3,Scanner,0.985088,0.99939483,0.985088,0.9921898
5,5,3,Brute force,0.9737548,0.97114813,0.9737548,0.9724498
6,5,3,Generic,0.9952296,0.9952296,0.9952296,0.9952296
7,5,3,Exploit,0.77661794,0.76882195,0.77661794,0.7727003
8,5,3,Infection,0.9472272,0.9730475,0.9472272,0.9599637
0,5,4,Botnet,0.9710707,0.993895,0.9710707,0.9823503
1,5,4,DoS,0.9624329,0.98594993,0.9624329,0.9740495
2,5,4,MITM,0.9961229,0.9723435,0.9961229,0.98408955
3,5,4,Normal,0.76767075,0.7552817,0.76767075,0.7614258
4,5,4,Scanner,0.98807395,0.99969834,0.98807395,0.99385214
5,5,4,Brute force,0.9824038,0.966833,0.9824038,0.97455615
6,5,4,Generic,0.99463326,0.99611825,0.99463326,0.9953752
7,5,4,Exploit,0.7375485,0.76610905,0.7375485,0.75155747
8,5,4,Infection,0.95615864,0.91915137,0.95615864,0.9372899
0,5,5,Botnet,0.9740531,0.9963392,0.9740531,0.98507017
1,5,5,DoS,0.955264,0.9879704,0.955264,0.9713419
2,5,5,MITM,0.9982111,0.96987253,0.9982111,0.9838378
3,5,5,Normal,0.673725,0.81200576,0.673725,0.73643035
4,5,5,Scanner,0.98330355,0.997882,0.98330355,0.99053913
5,5,5,Brute force,0.9865792,0.96246725,0.9865792,0.9743741
6,5,5,Generic,0.99194753,0.9978998,0.99194753,0.99491477
7,5,5,Exploit,0.8440668,0.71707195,0.8440668,0.775404
8,5,5,Infection,0.95228153,0.93828976,0.95228153,0.9452338
